"song" "line" "artist"
"13434" "Number One" "To the west star" "Sonic Youth"
"13435" "Number One" "Lookin' out I thought I saw it blink" "Sonic Youth"
"13436" "Number One" "Coming on to me like a silver eye" "Sonic Youth"
"13437" "Number One" "Pick it up and tune it on in" "Sonic Youth"
"13438" "Number One" "Head on out to a western starland" "Sonic Youth"
"13439" "Number One" "It's been a man and gone" "Sonic Youth"
"13440" "Number One" "Now it's singing a song" "Sonic Youth"
"13441" "Number One" "Like a western star" "Sonic Youth"
"13442" "Number One" "It's going my way" "Sonic Youth"
"13443" "Number One" "Looking out I'm back in time to stay" "Sonic Youth"
"13444" "Number One" "Into the eastern sign away" "Sonic Youth"
"13445" "Number One" "It comes alive thru, through and clearer" "Sonic Youth"
"13446" "Number One" "A ghost arrives to, to your mirror" "Sonic Youth"
"13447" "Number One" "You've been away too long" "Sonic Youth"
"13448" "Number One" "It's been way too long" "Sonic Youth"
"13449" "Number One" "Eastern star is on" "Sonic Youth"
"13450" "Number One" "A disappearer" "Sonic Youth"
"13451" "No Way" "Sweet temptation came today" "Sonic Youth"
"13452" "No Way" "Time for angels to kneel and pray" "Sonic Youth"
"13453" "No Way" "I saw you hanging with the devil" "Sonic Youth"
"13454" "No Way" "Evil nature frozen grave" "Sonic Youth"
"13455" "No Way" "Renounce your lies sweet succubi, oh no" "Sonic Youth"
"13456" "No Way" "I don't care I don't wanna hear it" "Sonic Youth"
"13457" "No Way" "Cause I'm not talking to you no more" "Sonic Youth"
"13458" "No Way" "And I'm never gonna shadow your door, no way" "Sonic Youth"
"13459" "No Way" "Hey, hey" "Sonic Youth"
"13460" "No Way" "There's just no way" "Sonic Youth"
"13461" "No Way" "Hey, hey" "Sonic Youth"
"13462" "No Way" "No way" "Sonic Youth"
"13463" "No Way" "You know you hurt me once" "Sonic Youth"
"13464" "No Way" "And you know you'll never hurt me again" "Sonic Youth"
"13465" "No Way" "Cause I'm sick of all yr games" "Sonic Youth"
"13466" "No Way" "You can't trick my love with sin" "Sonic Youth"
"13467" "No Way" "Sinners lie I will never die, I said no" "Sonic Youth"
"13468" "No Way" "I don't care I don't wanna hear it" "Sonic Youth"
"13469" "No Way" "Cause I'm not talking to you no more" "Sonic Youth"
"13470" "No Way" "And I'm never gonna shadow your door, no way" "Sonic Youth"
"13471" "No Way" "Hey, hey" "Sonic Youth"
"13472" "No Way" "There's just no way" "Sonic Youth"
"13473" "No Way" "Hey, hey" "Sonic Youth"
"13474" "No Way" "No way" "Sonic Youth"
"13475" "No Way" "Sweet temptation came today" "Sonic Youth"
"13476" "No Way" "Time for angels to kneel and pray" "Sonic Youth"
"13477" "No Way" "Your black wings are bound in chains" "Sonic Youth"
"13478" "No Way" "As I swoop into your grave" "Sonic Youth"
"13479" "No Way" "Werewolf commandos poison tongue, I said no" "Sonic Youth"
"13480" "No Way" "I don't care I don't wanna hear it" "Sonic Youth"
"13481" "No Way" "Cause I'm not talking to you no more" "Sonic Youth"
"13482" "No Way" "And I'm never ever gonna shadow your door, no way" "Sonic Youth"
"13483" "No Way" "Hey, hey" "Sonic Youth"
"13484" "No Way" "There's just no way" "Sonic Youth"
"13485" "No Way" "Hey, hey" "Sonic Youth"
"13486" "No Way" "No way" "Sonic Youth"
"13487" "No Queen Blues" "Hey, hey! Where you are going in such a hurry?" "Sonic Youth"
"13488" "No Queen Blues" "Take it easy girl and tell me a story" "Sonic Youth"
"13489" "No Queen Blues" "Move on over here, slow it down" "Sonic Youth"
"13490" "No Queen Blues" "Tell me why you've been, run out of town" "Sonic Youth"
"13491" "No Queen Blues" "I don't give a fuck, why everybody thinks you should shut up" "Sonic Youth"
"13492" "No Queen Blues" "Everybody's freaked, cause everybody knows that you are the queen of" "Sonic Youth"
"13493" "No Queen Blues" "No! No! No! No! No! No! No! No! No! No! No! No! No!" "Sonic Youth"
"13494" "No Queen Blues" "Hey, hey! Where you are going in such a rush" "Sonic Youth"
"13495" "No Queen Blues" "Hey girl I think they think you know too much" "Sonic Youth"
"13496" "No Queen Blues" "They can't catch you with me cause I move too slow" "Sonic Youth"
"13497" "No Queen Blues" "Slow enough to know that you gonna have to go" "Sonic Youth"
"13498" "No Queen Blues" "I don't really care why the bullshit artists sit and snap" "Sonic Youth"
"13499" "No Queen Blues" "They can never find about me and the queen of" "Sonic Youth"
"13500" "No Queen Blues" "No! No! No! No! No! No! No! No! No! No! No! No! No!" "Sonic Youth"
"13501" "No Queen Blues" "I don't really care why the bullshit artists sit and snap" "Sonic Youth"
"13502" "No Queen Blues" "They can never find about me and the queen of" "Sonic Youth"
"13503" "No Queen Blues" "No! No! No! No! No! No! No! No! No! No! No! No! No! No! No! No! No! No! No! No! No!" "Sonic Youth"
"13504" "Nic Fit" "Get it up, get it in" "Sonic Youth"
"13505" "Nic Fit" "Sonic tooth, sonic truth" "Sonic Youth"
"13506" "Nic Fit" "Nic fit, nic fit, nic fit, nic fit" "Sonic Youth"
"13507" "Nic Fit" "Sign'em up, gotta smoke" "Sonic Youth"
"13508" "Nic Fit" "Arafat, get a smoke" "Sonic Youth"
"13509" "Nic Fit" "Nic fit, nic fit, nic fit, nic" "Sonic Youth"
"13510" "Nic Fit" "Nic fit, nic fit, nic fit, nic fit" "Sonic Youth"
"13511" "Nic Fit" "Sonic truth, sonic death" "Sonic Youth"
"13512" "Nic Fit" "Sonic smoke, sonic youth" "Sonic Youth"
"13513" "Nic Fit" "Nic fit, nic fit, nic fit, nic" "Sonic Youth"
"13514" "Nevermind (What Was It Anyway)" "Best and sexy" "Sonic Youth"
"13515" "Nevermind (What Was It Anyway)" "What was it anyway?" "Sonic Youth"
"13516" "Nevermind (What Was It Anyway)" "Jean-Michel" "Sonic Youth"
"13517" "Nevermind (What Was It Anyway)" "What was it anyway?" "Sonic Youth"
"13518" "Nevermind (What Was It Anyway)" "Saw you there" "Sonic Youth"
"13519" "Nevermind (What Was It Anyway)" "What was it anyway?" "Sonic Youth"
"13520" "Nevermind (What Was It Anyway)" "Kneel right down" "Sonic Youth"
"13521" "Nevermind (What Was It Anyway)" "What was it anyway?" "Sonic Youth"
"13522" "Nevermind (What Was It Anyway)" "Guitar on the ground" "Sonic Youth"
"13523" "Nevermind (What Was It Anyway)" "What was it anyway?" "Sonic Youth"
"13524" "Nevermind (What Was It Anyway)" "Lost your hand" "Sonic Youth"
"13525" "Nevermind (What Was It Anyway)" "What was it anyway?" "Sonic Youth"
"13526" "Nevermind (What Was It Anyway)" "Hipsters stand" "Sonic Youth"
"13527" "Nevermind (What Was It Anyway)" "What was it anyway?" "Sonic Youth"
"13528" "Nevermind (What Was It Anyway)" "Glitter tongue" "Sonic Youth"
"13529" "Nevermind (What Was It Anyway)" "What was it anyway?" "Sonic Youth"
"13530" "Nevermind (What Was It Anyway)" "Gave you a flower" "Sonic Youth"
"13531" "Nevermind (What Was It Anyway)" "What was it anyway?" "Sonic Youth"
"13532" "Nevermind (What Was It Anyway)" "Gave me the power" "Sonic Youth"
"13533" "Nevermind (What Was It Anyway)" "What was it anyway?" "Sonic Youth"
"13534" "Nevermind (What Was It Anyway)" "Saintly ghosts" "Sonic Youth"
"13535" "Nevermind (What Was It Anyway)" "What was it anyway?" "Sonic Youth"
"13536" "Nevermind (What Was It Anyway)" "Tingling down" "Sonic Youth"
"13537" "Nevermind (What Was It Anyway)" "What was it anyway?" "Sonic Youth"
"13538" "Nevermind (What Was It Anyway)" "Never mind" "Sonic Youth"
"13539" "Nevermind (What Was It Anyway)" "What was it anyway?" "Sonic Youth"
"13540" "Nevermind (What Was It Anyway)" "Soot me over" "Sonic Youth"
"13541" "Nevermind (What Was It Anyway)" "Feel me naked" "Sonic Youth"
"13542" "Nevermind (What Was It Anyway)" "Soot me over" "Sonic Youth"
"13543" "Nevermind (What Was It Anyway)" "Feel me escape" "Sonic Youth"
"13544" "Nevermind (What Was It Anyway)" "Boys go to Jupiter to get more stupider" "Sonic Youth"
"13545" "Nevermind (What Was It Anyway)" "Girls go to Mars, become rock stars" "Sonic Youth"
"13546" "Nevermind (What Was It Anyway)" "Boys go to Jupiter to get more stupider" "Sonic Youth"
"13547" "Nevermind (What Was It Anyway)" "Girls go to Mars, become rock stars" "Sonic Youth"
"13548" "Nevermind (What Was It Anyway)" "Boys go to Jupiter to get more stupider" "Sonic Youth"
"13549" "Nevermind (What Was It Anyway)" "Girls go to Mars, become rock stars" "Sonic Youth"
"13550" "Nevermind (What Was It Anyway)" "Come on down, down to the river" "Sonic Youth"
"13551" "Nevermind (What Was It Anyway)" "Come on down and jump right in" "Sonic Youth"
"13552" "Nevermind (What Was It Anyway)" "Come on down, I dare you to win now" "Sonic Youth"
"13553" "Nevermind (What Was It Anyway)" "Come on down and down my friend" "Sonic Youth"
"13554" "Nevermind (What Was It Anyway)" "Come on down and jump in the river" "Sonic Youth"
"13555" "Nevermind (What Was It Anyway)" "Come on down and jump right in" "Sonic Youth"
"13556" "My Friend Goo (demo)" "My friend Goo has a real tattoo" "Sonic Youth"
"13557" "My Friend Goo (demo)" "She always knows just what to do" "Sonic Youth"
"13558" "My Friend Goo (demo)" "She looks thru her hair like she doesn't care" "Sonic Youth"
"13559" "My Friend Goo (demo)" "What she does best is stand and stare" "Sonic Youth"
"13560" "My Friend Goo (demo)" "She can play the drums in two" "Sonic Youth"
"13561" "My Friend Goo (demo)" "And the boys all say \"Hey Goo\"" "Sonic Youth"
"13562" "My Friend Goo (demo)" "(\"hey goo what's new?\")" "Sonic Youth"
"13563" "My Friend Goo (demo)" "My friend Goo just says \"P.U.\"" "Sonic Youth"
"13564" "My Friend Goo (demo)" "My friend Goo just says \"P.U.\"" "Sonic Youth"
"13565" "My Friend Goo (demo)" "I know a secret or two about Goo" "Sonic Youth"
"13566" "My Friend Goo (demo)" "She won't mind if I tell you" "Sonic Youth"
"13567" "My Friend Goo (demo)" "She likes to wear green underwear" "Sonic Youth"
"13568" "My Friend Goo (demo)" "And lays down most anywhere" "Sonic Youth"
"13569" "My Friend Goo (demo)" "She doesn't have nothing to do" "Sonic Youth"
"13570" "My Friend Goo (demo)" "And the boys say \"Hey Goo, what's new?\"" "Sonic Youth"
"13571" "My Friend Goo (demo)" "My friend Goo goes \"P.U.\"" "Sonic Youth"
"13572" "My Friend Goo (demo)" "My friend Goo goes \"P.U.\"" "Sonic Youth"
"13573" "My Friend Goo (demo)" "I know a secret or two about Goo" "Sonic Youth"
"13574" "My Friend Goo (demo)" "She won't mind if I tell you" "Sonic Youth"
"13575" "My Friend Goo (demo)" "I know a secret or two about Goo" "Sonic Youth"
"13576" "My Friend Goo (demo)" "I know a secret about Goo and you!" "Sonic Youth"
"13577" "My Friend Goo (demo)" "And she sticks just like glue" "Sonic Youth"
"13578" "My Friend Goo (demo)" "And the boys go \"Hey Goo, what's new?\"" "Sonic Youth"
"13579" "My Friend Goo (demo)" "My friend Goo just goes \"P.U.\"" "Sonic Youth"
"13580" "My Friend Goo (demo)" "My friend Goo just goes \"P.U.\"" "Sonic Youth"
"13581" "My Friend Goo (demo)" "Goo goo goo" "Sonic Youth"
"13582" "My Friend Goo (demo)" "Goo goo goo" "Sonic Youth"
"13583" "My Friend Goo (demo)" "Goo goo goo, my friend Goo" "Sonic Youth"
"13584" "My Friend Goo (demo)" "Goo goo goo, talkin' bout Goo" "Sonic Youth"
"13585" "My Friend Goo (demo)" "Goo goo goo, my friend Goo" "Sonic Youth"
"13586" "My Friend Goo (demo)" "Goo goo goo, you would too" "Sonic Youth"
"13587" "My Friend Goo (demo)" "Goo!" "Sonic Youth"
"13588" "My Friend Goo" "My friend Goo has a real tattoo" "Sonic Youth"
"13589" "My Friend Goo" "She always knows just what to do" "Sonic Youth"
"13590" "My Friend Goo" "She looks through her hair like she doesn't care" "Sonic Youth"
"13591" "My Friend Goo" "What she does best is stand and stare" "Sonic Youth"
"13592" "My Friend Goo" "She can play the drumset too" "Sonic Youth"
"13593" "My Friend Goo" "And the boys say: \"Hey Goo what's new?\"" "Sonic Youth"
"13594" "My Friend Goo" "My friend Goo just says: \"P.U.\"" "Sonic Youth"
"13595" "My Friend Goo" "My friend Goo just says: \"P.U.\"" "Sonic Youth"
"13596" "My Friend Goo" "I know a secret or two about Goo" "Sonic Youth"
"13597" "My Friend Goo" "She won't mind if I tell you" "Sonic Youth"
"13598" "My Friend Goo" "She likes to wear green underwear" "Sonic Youth"
"13599" "My Friend Goo" "And lays down almost anywhere" "Sonic Youth"
"13600" "My Friend Goo" "She doesn't have nothing to do" "Sonic Youth"
"13601" "My Friend Goo" "And the boys say: \"Hey Goo what's new?\"" "Sonic Youth"
"13602" "My Friend Goo" "My friend Goo just says: \"P.U.\"" "Sonic Youth"
"13603" "My Friend Goo" "My friend Goo just says: \"P.U.\"" "Sonic Youth"
"13604" "My Friend Goo" "I know a secret or two about Goo" "Sonic Youth"
"13605" "My Friend Goo" "She won't mind if i tell you" "Sonic Youth"
"13606" "My Friend Goo" "I know a secret or two about Goo" "Sonic Youth"
"13607" "My Friend Goo" "I know a secret about Goo and you" "Sonic Youth"
"13608" "My Friend Goo" "And she sticks just like glue" "Sonic Youth"
"13609" "My Friend Goo" "And the boys say: \"Hey Goo what's new?\"" "Sonic Youth"
"13610" "My Friend Goo" "My friend Goo just goes: \"P.U.\"" "Sonic Youth"
"13611" "My Friend Goo" "My friend Goo just goes: \"P.U.\"" "Sonic Youth"
"13612" "My Friend Goo" "Goo Goo Goo" "Sonic Youth"
"13613" "My Friend Goo" "Goo Goo Goo" "Sonic Youth"
"13614" "My Friend Goo" "Goo Goo Goo" "Sonic Youth"
"13615" "My Friend Goo" "My friend Goo" "Sonic Youth"
"13616" "My Friend Goo" "Goo Goo Goo" "Sonic Youth"
"13617" "My Friend Goo" "Talkin' 'bout Goo" "Sonic Youth"
"13618" "My Friend Goo" "Goo Goo Goo" "Sonic Youth"
"13619" "My Friend Goo" "My friend Goo" "Sonic Youth"
"13620" "My Friend Goo" "Goo Goo Goo" "Sonic Youth"
"13621" "My Friend Goo" "You would too" "Sonic Youth"
"13622" "My Friend Goo" "Goo" "Sonic Youth"
"13623" "Move Away" "Dance with me (you dance with me)" "Sonic Youth"
"13624" "Move Away" "Dance (dance with me)" "Sonic Youth"
"13625" "Move Away" "You move me in every way" "Sonic Youth"
"13626" "Move Away" "You move me in every way" "Sonic Youth"
"13627" "Move Away" "Dance" "Sonic Youth"
"13628" "Move Away" "You move me" "Sonic Youth"
"13629" "Move Away" "You move me" "Sonic Youth"
"13630" "Move Away" "Oh! You move me (dance with me)" "Sonic Youth"
"13631" "Move Away" "You dance with me" "Sonic Youth"
"13632" "Move Away" "Dance with me (me)" "Sonic Youth"
"13633" "Move Away" "Dance (dance) dance..." "Sonic Youth"
"13634" "Move Away" "Dance (dance with me)" "Sonic Youth"
"13635" "Move Away" "Take me away (dance) (da-da-da)" "Sonic Youth"
"13636" "Move Away" "Take me away (dance)" "Sonic Youth"
"13637" "Move Away" "To the end of my day" "Sonic Youth"
"13638" "Move Away" "Dance with me..." "Sonic Youth"
"13639" "Move Away" "Do you know I love it when you" "Sonic Youth"
"13640" "Move Away" "Oh... move me..." "Sonic Youth"
"13641" "Move Away" "Oh..." "Sonic Youth"
"13642" "Move Away" "You're my shadow (dance)" "Sonic Youth"
"13643" "Move Away" "You move me, oh" "Sonic Youth"
"13644" "Move Away" "My... my shadow..." "Sonic Youth"
"13645" "Move Away" "Move... ah... (move)" "Sonic Youth"
"13646" "Move Away" "Away" "Sonic Youth"
"13647" "Mote" "When you feel the spiral turning for you alone" "Sonic Youth"
"13648" "Mote" "And you feel so heavy that you just can't stop it" "Sonic Youth"
"13649" "Mote" "When this sea of madness turns you into stone" "Sonic Youth"
"13650" "Mote" "Picture of your life shoots like a rocket" "Sonic Youth"
"13651" "Mote" "All the time" "Sonic Youth"
"13652" "Mote" "Put 'me' in the equation it's alright" "Sonic Youth"
"13653" "Mote" "I've seen you moving in and out of sight" "Sonic Youth"
"13654" "Mote" "My friends tell me it's all cut through you" "Sonic Youth"
"13655" "Mote" "From nowhere to nowhere" "Sonic Youth"
"13656" "Mote" "Cut together, cutting through" "Sonic Youth"
"13657" "Mote" "I'm island-bound, a mote inside my eye" "Sonic Youth"
"13658" "Mote" "And I can't see you breathing as before" "Sonic Youth"
"13659" "Mote" "I am airless–a vacuum child" "Sonic Youth"
"13660" "Mote" "And I can't stand to reason at your door" "Sonic Youth"
"13661" "Mote" "In this time" "Sonic Youth"
"13662" "Mote" "Put 'me' in the equation it's alright" "Sonic Youth"
"13663" "Mote" "I've seen you moving in and out of sight" "Sonic Youth"
"13664" "Mote" "My friends tell me it'll all cut through you" "Sonic Youth"
"13665" "Mote" "From nowhere to nowhere" "Sonic Youth"
"13666" "Mote" "Cut together" "Sonic Youth"
"13667" "Mote" "I'm down in the daytime out of sight" "Sonic Youth"
"13668" "Mote" "Coming in from dreamland I'm on fire" "Sonic Youth"
"13669" "Mote" "I can see it's all been here before" "Sonic Youth"
"13670" "Mote" "Dream a dream that lies right at your door" "Sonic Youth"
"13671" "Mote" "When the seasons circle sideways out of turn" "Sonic Youth"
"13672" "Mote" "And words don't speak just fall across the carpet" "Sonic Youth"
"13673" "Mote" "You're just in time to watch the fires burn" "Sonic Youth"
"13674" "Mote" "It seems a crime but your face is bright you love it" "Sonic Youth"
"13675" "Mote" "All the time" "Sonic Youth"
"13676" "Mildred Pierce" "Mildred Pierce" "Sonic Youth"
"13677" "Mildred Pierce" "Mildred Pierce" "Sonic Youth"
"13678" "Mildred Pierce" "Mildred Pierce" "Sonic Youth"
"13679" "Mildred Pierce" "No" "Sonic Youth"
"13680" "Mildred Pierce" "Mildred Pierce" "Sonic Youth"
"13681" "Mildred Pierce" "Mildred Pierce" "Sonic Youth"
"13682" "Mildred Pierce" "Why?" "Sonic Youth"
"13683" "Mildred Pierce" "Mildred Pierce" "Sonic Youth"
"13684" "Mildred Pierce" "Ah" "Sonic Youth"
"13685" "Mary-Christ" "Talking to a punker priest" "Sonic Youth"
"13686" "Mary-Christ" "Just dodging the breeze" "Sonic Youth"
"13687" "Mary-Christ" "About being a tree" "Sonic Youth"
"13688" "Mary-Christ" "(He says it's free now)" "Sonic Youth"
"13689" "Mary-Christ" "Along comes Mary Christ" "Sonic Youth"
"13690" "Mary-Christ" "Skating light on ice" "Sonic Youth"
"13691" "Mary-Christ" "And says, 'let's go on high'" "Sonic Youth"
"13692" "Mary-Christ" "(Later, priestoid)" "Sonic Youth"
"13693" "Mary-Christ" "Gotta go" "Sonic Youth"
"13694" "Mary-Christ" "I got a date now" "Sonic Youth"
"13695" "Mary-Christ" "Yeah I know" "Sonic Youth"
"13696" "Mary-Christ" "Shall not be late now" "Sonic Youth"
"13697" "Mary-Christ" "Possessed by x-ray eyes" "Sonic Youth"
"13698" "Mary-Christ" "Her spirit spy's" "Sonic Youth"
"13699" "Mary-Christ" "Into my lies" "Sonic Youth"
"13700" "Mary-Christ" "(Let's burn 'em out now)" "Sonic Youth"
"13701" "Mary-Christ" "Wraps my head in skin" "Sonic Youth"
"13702" "Mary-Christ" "Says now I'm in" "Sonic Youth"
"13703" "Mary-Christ" "Dig the candy sin" "Sonic Youth"
"13704" "Mary-Christ" "(Yeah, spit it out now)" "Sonic Youth"
"13705" "Mary-Christ" "Everytime" "Sonic Youth"
"13706" "Mary-Christ" "She sings that low song" "Sonic Youth"
"13707" "Mary-Christ" "Everytime" "Sonic Youth"
"13708" "Mary-Christ" "I know she's right, wrong" "Sonic Youth"
"13709" "Mary-Christ" "Angel in a devil skirt" "Sonic Youth"
"13710" "Mary-Christ" "Buys me a shirt" "Sonic Youth"
"13711" "Mary-Christ" "Says I hope you like" "Sonic Youth"
"13712" "Mary-Christ" "(I like what now?)" "Sonic Youth"
"13713" "Mary-Christ" "Hope, I hope you like" "Sonic Youth"
"13714" "Mary-Christ" "Like you like your hope" "Sonic Youth"
"13715" "Mary-Christ" "Walk the tightest rope" "Sonic Youth"
"13716" "Mary-Christ" "(I see, I know now)" "Sonic Youth"
"13717" "Mary-Christ" "Here we go" "Sonic Youth"
"13718" "Mary-Christ" "Been waiting so long" "Sonic Youth"
"13719" "Mary-Christ" "Yeah I know" "Sonic Youth"
"13720" "Mary-Christ" "For Mary to come along" "Sonic Youth"
"13721" "Mary-Christ" "Talking to a punker priest" "Sonic Youth"
"13722" "Mary-Christ" "Just dodging the breeze" "Sonic Youth"
"13723" "Mary-Christ" "About being a tree" "Sonic Youth"
"13724" "Mary-Christ" "(He says it's free now)" "Sonic Youth"
"13725" "Mary-Christ" "Along comes Mary Christ" "Sonic Youth"
"13726" "Mary-Christ" "Skating light on ice" "Sonic Youth"
"13727" "Mary-Christ" "And says, 'let's go on high'" "Sonic Youth"
"13728" "Mary-Christ" "(Later, priestoid)" "Sonic Youth"
"13729" "Mary-Christ" "Gotta go" "Sonic Youth"
"13730" "Mary-Christ" "I got a date now" "Sonic Youth"
"13731" "Mary-Christ" "Yeah I know" "Sonic Youth"
"13732" "Mary-Christ" "Shall not be late now" "Sonic Youth"
"13733" "Mary-Christ" "Possessed by x-ray eyes" "Sonic Youth"
"13734" "Mary-Christ" "Her spirit spy's" "Sonic Youth"
"13735" "Mary-Christ" "Into my lies" "Sonic Youth"
"13736" "Mary-Christ" "(Let's burn 'em out now)" "Sonic Youth"
"13737" "Mary-Christ" "Angel in a devil skirt" "Sonic Youth"
"13738" "Mary-Christ" "Buys me a shirt" "Sonic Youth"
"13739" "Mary-Christ" "Says I hope you like" "Sonic Youth"
"13740" "Mary-Christ" "(Yeah, spit it out now)" "Sonic Youth"
"13741" "Mary-Christ" "Here we go" "Sonic Youth"
"13742" "Mary-Christ" "Been waiting so long" "Sonic Youth"
"13743" "Mary-Christ" "Yeah I know" "Sonic Youth"
"13744" "Mary-Christ" "For Mary to come along" "Sonic Youth"
"13745" "Malibu Gas Station" "Malibu gas station" "Sonic Youth"
"13746" "Malibu Gas Station" "Pumps up the nation" "Sonic Youth"
"13747" "Malibu Gas Station" "A tough cross to bear" "Sonic Youth"
"13748" "Malibu Gas Station" "Oops no underwear" "Sonic Youth"
"13749" "Malibu Gas Station" "Come on do it" "Sonic Youth"
"13750" "Malibu Gas Station" "You gotta use it" "Sonic Youth"
"13751" "Malibu Gas Station" "That a girl, don't you blow it" "Sonic Youth"
"13752" "Malibu Gas Station" "Come on move me" "Sonic Youth"
"13753" "Malibu Gas Station" "Turn me on now" "Sonic Youth"
"13754" "Malibu Gas Station" "It will make make you feel so good, yeah" "Sonic Youth"
"13755" "Malibu Gas Station" "I took the stage to show you" "Sonic Youth"
"13756" "Malibu Gas Station" "So long ago now" "Sonic Youth"
"13757" "Malibu Gas Station" "My mind is hazy" "Sonic Youth"
"13758" "Malibu Gas Station" "Just a little crazy" "Sonic Youth"
"13759" "Malibu Gas Station" "Come on do it" "Sonic Youth"
"13760" "Malibu Gas Station" "You gotta use it" "Sonic Youth"
"13761" "Malibu Gas Station" "That a girl, don't you blow it" "Sonic Youth"
"13762" "Malibu Gas Station" "Come on move me" "Sonic Youth"
"13763" "Malibu Gas Station" "Turn me on now" "Sonic Youth"
"13764" "Malibu Gas Station" "Roll me over, it will make you--" "Sonic Youth"
"13765" "Malibu Gas Station" "Everybody down" "Sonic Youth"
"13766" "Malibu Gas Station" "Everybody dark" "Sonic Youth"
"13767" "Malibu Gas Station" "Crawling on the ground" "Sonic Youth"
"13768" "Malibu Gas Station" "I can't move faster" "Sonic Youth"
"13769" "Malibu Gas Station" "My face is plaster" "Sonic Youth"
"13770" "Malibu Gas Station" "The breasts are banging" "Sonic Youth"
"13771" "Malibu Gas Station" "Abdominal master" "Sonic Youth"
"13772" "Malibu Gas Station" "Come on do it" "Sonic Youth"
"13773" "Malibu Gas Station" "You gotta use it" "Sonic Youth"
"13774" "Malibu Gas Station" "That a girl, don't you blow it" "Sonic Youth"
"13775" "Malibu Gas Station" "Come on move me" "Sonic Youth"
"13776" "Malibu Gas Station" "Turn me on now" "Sonic Youth"
"13777" "Malibu Gas Station" "It will make you feel so good, yeah" "Sonic Youth"
"13778" "Malibu Gas Station" "Everybody down" "Sonic Youth"
"13779" "Malibu Gas Station" "Everybody dark" "Sonic Youth"
"13780" "Malibu Gas Station" "Crawling on the ground" "Sonic Youth"
"13781" "Malibu Gas Station" "Moving in the waves" "Sonic Youth"
"13782" "Malibu Gas Station" "Moving in the sand" "Sonic Youth"
"13783" "Malibu Gas Station" "Bumping on the ground" "Sonic Youth"
"13784" "Malibu Gas Station" "Grinding in the water" "Sonic Youth"
"13785" "Malibu Gas Station" "Grinding in the water" "Sonic Youth"
"13786" "Malibu Gas Station" "Feel the undertow" "Sonic Youth"
"13787" "Malibu Gas Station" "Feel the undertow" "Sonic Youth"
"13788" "Malibu Gas Station" "What's yours is mine" "Sonic Youth"
"13789" "Malibu Gas Station" "What's yours is mine" "Sonic Youth"
"13790" "Malibu Gas Station" "Feel the undertow, oh" "Sonic Youth"
"13791" "Malibu Gas Station" "Yeah pulling down" "Sonic Youth"
"13792" "Malibu Gas Station" "Pull me down" "Sonic Youth"
"13793" "Malibu Gas Station" "In the undertow" "Sonic Youth"
"13794" "Malibu Gas Station" "French kiss" "Sonic Youth"
"13795" "Malibu Gas Station" "French kiss now" "Sonic Youth"
"13796" "Malibu Gas Station" "Malibu gas station" "Sonic Youth"
"13797" "Malibu Gas Station" "On face the nation" "Sonic Youth"
"13798" "Malibu Gas Station" "California magic" "Sonic Youth"
"13799" "Malibu Gas Station" "A tan so tragic" "Sonic Youth"
"13800" "Magic Wand" "Put love in a big hole of mud" "Sonic Youth"
"13801" "Magic Wand" "Then we jump in the pond" "Sonic Youth"
"13802" "Magic Wand" "Yeah magic wand" "Sonic Youth"
"13803" "Magic Wand" "Put love in a big hole of mud" "Sonic Youth"
"13804" "Magic Wand" "Then we jump in the pond" "Sonic Youth"
"13805" "Magic Wand" "Yeah magic wand" "Sonic Youth"
"13806" "Magic Wand" "Seventeen, seventeen, seventeen, seventeen" "Sonic Youth"
"13807" "Magic Wand" "Seventeen, seventeen, seventeen, seventeen" "Sonic Youth"
"13808" "Magic Wand" "Seventeen, seventeen, seventeen, seventeen" "Sonic Youth"
"13809" "Loudmouth" "This song is called \"We're Sonic Youth and you're Steve Albini\"" "Sonic Youth"
"13810" "Loudmouth" "1 2 3 4!" "Sonic Youth"
"13811" "Loudmouth" "You're a loudmouth baby" "Sonic Youth"
"13812" "Loudmouth" "You better shut it up" "Sonic Youth"
"13813" "Loudmouth" "I'm gonna beat you up" "Sonic Youth"
"13814" "Loudmouth" "Cuz you're a loudmouth babe" "Sonic Youth"
"13815" "Loudmouth" "You're a loudmouth baby" "Sonic Youth"
"13816" "Loudmouth" "You better shut it up" "Sonic Youth"
"13817" "Loudmouth" "I'm gonna beat you up" "Sonic Youth"
"13818" "Loudmouth" "Cuz you're a loudmouth babe" "Sonic Youth"
"13819" "Loudmouth" "You've got a loudmouth baby" "Sonic Youth"
"13820" "Loudmouth" "You better shut it up" "Sonic Youth"
"13821" "Loudmouth" "I'm gonna beat you up" "Sonic Youth"
"13822" "Loudmouth" "Cuz you're a loudmouth babe" "Sonic Youth"
"13823" "Loudmouth" "Loudmouth baby" "Sonic Youth"
"13824" "Loudmouth" "Loudmouth baby" "Sonic Youth"
"13825" "Loudmouth" "You're a loudmouth baby" "Sonic Youth"
"13826" "Loudmouth" "Loudmouth baby" "Sonic Youth"
"13827" "Loudmouth" "Stop" "Sonic Youth"
"13828" "Loudmouth" "Stop" "Sonic Youth"
"13829" "Loudmouth" "No more, hey..." "Sonic Youth"
"13830" "Loudmouth" "Stop, stop, stop, stop, stop, stop, stop, stop, stop, start, stop" "Sonic Youth"
"13831" "Loud and Soft" "Morning sun" "Sonic Youth"
